loan_id,customer_id,loan_amount,interest_rate,start_date
LONXWJATZA7YTON,CUS30DCFP8AP8KR,8110.69,5.57,14-01-2025
LONRP1RYUOK18IL,CUSOIWTROSY2GUZ,67987.9,9.76,10-11-2023
LONKNP2KP15WA25,CUSJMNF042A0GRP,45607.85,4.23,14-03-2024
LON7FK5TK56K004,CUSU16T7F6ZDBBZ,18079.54,10.31,02-10-2020
LON6KHAMU269NUY,CUSKRINI72YCNR9,22529.35,5.95,17-11-2019
LONNWU8909AJRUN,CUSORJS5AVANGIX,12484.65,5.7,05-05-2020
LONAFCD71UNBLBC,CUSK75Y2BDKAQHN,23416.41,6.61,08-11-2020
LON5EMR2UO5PVGN,CUSBPLA4NAL4B7G,14100.39,9.06,16-04-2024
LONDY93SSQP4ZFM,CUSQ8AD9P8PFMUJ,9766.75,8.66,11-07-2022
LONTXJ1WAZOIFMN,CUSHAZLHQQ0WSVK,25144.73,5.3,26-11-2021
LONS6HURWCPIQNI,CUSDB7UMAHXBYUI,44054.64,8.02,18-05-2021
LONYI0E3PKV2HRG,CUSIX89BRR0BVB2,65028.1,3.89,02-03-2025
LONWI07IX5VCGK6,CUSVIQG3J7D1R4M,500,11.12,05-01-2021
LONK9KYOKHZD3Z7,CUSY3GTW8BFP5FQ,35372.46,6.29,06-10-2022
LONVRKUUUE7UYT7,CUSGXNEMRSNBB73,8707.97,13.59,20-05-2020
LONPZC4CAEBVZFZ,CUSZ07TTW9V4NGD,12058.5,10.0,22-03-2024
LONXZSGLOG9KEAH,CUSCWKXTTLV7O8Y,21726.96,10.57,08-11-2020
LONTZ89UYT3ISXU,CUSGQ1AS97HGIAA,27515.42,10.39,13-03-2019
LONZ5ZVGH8JS6FB,CUS9XBBZT1YSS6G,46044.21,5.44,16-02-2021
LONFMFXC57L87Z6,CUS8NYHJHMNEZST,18101.32,4.67,28-03-2019
LONQR78FHDV7V2B,CUST9A22UAFX4SF,9520.33,14.59,26-10-2022
LONQMMG5NYZHLIL,CUSXOZV4W5NU4IN,82152.51,3.06,19-04-2025
LONMSYYHDMNRCDT,CUSHKMJKWBLV6Q8,37455.74,8.07,28-11-2019
LONF355CUKRCTOM,CUS99Z39S2RZIPZ,29387.7,3.21,01-11-2025
LONCR176J3HGBI7,CUSAZH0YXTBLBNE,7599.68,17.97,24-12-2022
LON344RD1OWWON2,CUSGZ9IJ4V1NTOM,42956.96,6.4,27-01-2022
LONNWMUR2Y4JSI8,CUSRAKNHSSBB3XU,21480.68,4.19,09-09-2021
LONJJH96C6A1TVJ,CUSHU2L4YY0YV8I,500,12.44,07-02-2025
LONLZY247W1H8TL,CUSQT79UIA7EN9L,6173.39,15.47,04-01-2024
LONFJR1QSCJ0BGO,CUSRYP7ZZ3F8CG2,18541.0,8.75,01-03-2025
LON4LEOV0YTIUOT,CUSSV9ZACEVMDAP,12532.14,4.9,05-08-2021
LONJOC5LPIKDVJE,CUS2WLLZGEPVFIN,14292.41,14.09,19-04-2024
LON4IUYTNXTBHBG,CUS0XTU242GWYRA,9625.3,15.04,23-04-2025
LON7VB558ZLKF0B,CUSLDQTI9CK6XPQ,29840.81,9.84,23-11-2023
LON7VK4OAPUXB1B,CUSQ46FO8JNKSE7,71629.86,4.5,03-01-2025
LONXJGADOZLBKRC,CUSZ0MPZQIOCIEU,44043.24,10.72,27-11-2019
LONSJZG2BJK8VLI,CUS3LJE00K27JN4,10467.76,13.28,12-10-2022
LON4VSKA57M1VCI,CUSYTWOSS47IT2V,22248.35,7.14,27-04-2020
LON8MQN4WX8KCAD,CUSMAX3H6TPHVA4,9688.42,10.0,03-11-2021
LONVO635H4A85LZ,CUSJK9JU5QEJ15K,10406.72,3.4,10-02-2019
LONAEIT2CMH7ZME,CUST3MU6U9D471O,14856.2,8.21,08-01-2024
LONKCC5D3KR4RW6,CUSV6AOYUPGY1F0,15811.86,7.79,03-04-2023
LON1UT2YUQ7B8VS,CUSUJ8GDTNXUQ0X,44983.1,4.66,17-02-2024
LONLBZQ7ITCRW2Q,CUS326IZLVIHKL2,31283.39,8.31,08-11-2019
LON0YUK0HK7C02I,CUS0E4RZK8HJPT8,39873.27,11.2,15-07-2023
LONAMXTNFLV3B9C,CUSEZDMSRQCO5RX,29277.59,2.48,16-02-2021
LON0ZFI36LMR5NE,CUSHN2NT13E6SBR,47204.9,3.22,05-05-2019
LONR4U6B11GWQWL,CUSQKL3C26M0Z8Y,13848.14,15.35,03-03-2023
LON8SE5ZYQLADAP,CUSWC48OMV9FJA0,9595.95,10.61,03-12-2020
LONGP10YL9GNPC6,CUSIFNSCSEWA96T,3680.63,11.43,03-08-2025
LON7LEMGH2XL6SY,CUSU8603FMZB5RI,47602.99,8.57,07-01-2023
LONACNR3STWK55N,CUS8JQS21OT0AW2,52967.5,3.87,27-02-2020
LONAQ6S56JS48NA,CUSTQ4089HU9YDO,37355.87,5.46,28-05-2023
LONCHITTRZ6BZQT,CUSVOFW4BRMP0S1,23565.44,4.34,08-04-2020
LON0JBAR4SKL0UJ,CUSM0AU4I2DMSTB,78248.52,2.51,25-03-2023
LONNBM9IWCE9M0R,CUS3FQTIIZTNMXI,1983.54,10.88,01-10-2025
LONNZ711B4M4LCH,CUSGWDPWWUZL1VA,32509.85,10.81,17-06-2021
LONRIMFXJZMZAVF,CUSU8I6WFYDIG1G,52705.75,3.92,18-11-2021
LONHXXAMT6D4V9E,CUSKMZWTYXYEJ42,64837.53,1.39,19-04-2023
LONDVR6IDJ3HMWW,CUSEAIJ9UVONJW0,16185.04,10.43,12-02-2021
LON3T03D79G26DZ,CUSIT08L443OTU4,47009.0,11.17,13-02-2020
LONRPIWP96XWJK2,CUSC49QRNFZTHKZ,21009.88,12.1,12-04-2021
LONUZD6DPCNSSA1,CUS5QMR6QC0IP9L,57297.19,8.12,15-04-2024
LONIVITDEYCKW79,CUSNP0S45E4W74K,9157.1,12.03,20-11-2019
LONHBY27QNO1T1P,CUS0RK8EPUI3JKS,11320.65,15.14,04-12-2022
LONCCXHNUNMI9H0,CUSDI0QIV55RCD4,46243.62,4.82,14-01-2024
LONJCVE5U0LT938,CUSBUMUZE416LXR,25141.17,9.36,25-04-2024
LONT20928G5WPZG,CUSWV6SKW7P43LX,52921.02,2.27,18-09-2020
LONQZQLNBWSPVL5,CUSK937X7FCHV93,31258.8,3.37,18-09-2021
LON9LBOVRIUBJYK,CUS234WYEQTDGPK,40516.75,5.93,28-06-2025
LON3W4D3JT53UA0,CUS7WMUGR5KL3U8,15980.01,4.56,13-09-2021
LON3TTC041IX7IR,CUSR2J2KWGHJBD4,18863.75,11.55,27-01-2025
LONH81QFK6TXQKY,CUS27GQ33SSO6PX,7083.16,6.95,28-01-2024
LONI7ELHHV445KK,CUSDR2FJFBNAH4O,15050.31,14.75,06-07-2025
LONEE4S5LJD1WK3,CUSID5JC69PX3VC,24930.67,4.94,09-12-2021
LONVQXVL6E1YHQA,CUSFPFBD1JFVYVA,33742.17,10.48,07-01-2021
LONCR228AWI7TM7,CUSSFS14CD55EV7,500,11.97,15-01-2021
LON2E3K8GKX30N2,CUS4XK89U2XBTP6,56337.02,8.96,27-12-2024
LONBCLUNUN2PLP9,CUS274ESMJ5QQ2J,36961.2,8.04,07-12-2024
LONUW8SBDV43AWX,CUSNEMQZPML5AKT,68443.79,3.72,17-01-2025
LONCWR517IQFW56,CUSDHEC6TKCFA2R,9670.43,7.14,10-01-2024
LON9ZA3AVHHD2XH,CUS3V1L0BZIPL3X,45384.2,4.28,22-04-2022
LONHX1QAIM6RHAD,CUSWCRI1LRUNLFN,32779.37,5.68,19-03-2024
LONL6LR31EX9IUQ,CUS8TV1E6N031N9,500,8.23,15-01-2024
LONYIF52ZRWCQGP,CUSNCD5R3AU73TX,14675.63,14.75,06-12-2019
LONCOMP7KH1REQX,CUSE6QP2P8X1D0X,9562.41,8.58,10-04-2020
LON9FD9QONG6QCW,CUSEKPNG4BIMHZE,43686.07,10.72,01-09-2022
LON01SNPTTJJRME,CUS82VEFDXFP7J8,64556.77,1.03,27-05-2023
LON5UW8ZFCJWDRJ,CUSG0R065PIH7C6,22169.34,8.43,12-04-2020
LON7GWB0JQIV0Q2,CUSO0NBA5FODR93,49157.94,7.58,03-01-2025
LONMYQV9GKQ64F8,CUSQ0O2J388H2MM,34072.54,11.04,22-12-2020
LONYFKSN0Y6Z62T,CUSY133SWP7ELOX,5139.27,14.33,25-10-2024
LON6N5RZUNHKRMR,CUSG4EK7SBYM88Z,30869.83,7.74,08-01-2024
LONPKQ14MT0J12W,CUSWT6RODNMSAXW,58359.78,3.19,10-01-2021
LONTK5H3ON4C92G,CUSVNE0AH1XJSZX,9900.32,13.53,24-10-2023
LONH5MZTFG2JCKA,CUSXR9M1AS83OWU,10436.68,17.77,14-11-2023
LON2KRFQI8EUIT1,CUS56C5YDI19M9C,20096.12,8.89,10-02-2022
LON5FHHSBNZOSU8,CUS218K98HGDG17,62513.72,7.8,04-04-2023
LONJWVMCRDZW77E,CUSQJES3IK71ESF,12308.36,9.54,09-10-2024
LONZ5UKDIAE7VXP,CUSOKQPD37B8C56,7360.08,3.41,19-12-2021
LONJC3VUR9SGKOM,CUS9588KLRNWEME,21076.16,7.25,25-03-2021
LONTOFFPSSMD97M,CUS1U4Y8CR8WWBM,16397.33,9.7,27-11-2024
LON12GEXRJZ3IIB,CUSJJ5EYN048IDW,42686.94,10.11,05-03-2024
LONF7O33UUMG8W6,CUSH3FDP2MDOQ4E,17503.4,4.01,21-02-2020
LONQMKL6KG99R7Q,CUS90T58BW8B4XN,18562.15,6.61,27-02-2020
LONH0055PEHVNBP,CUSLGVLGRP8V3CB,40063.98,10.06,07-01-2025
LONNV9C8N4OY45W,CUSBRXACVTSM2BC,32624.3,8.35,20-08-2025
LON9JD5P14KT78O,CUSR9L9IPD78ESQ,57732.84,3.99,06-12-2022
LONDYIBHYPBJJL3,CUSS37YGD1R3V6Q,18591.28,14.11,25-07-2020
LON4WRMDIV9SPR8,CUSM50073LA1TJZ,5040.12,14.76,11-12-2023
LONY7ZA6QQMGXT5,CUSQARJJGENBII2,16951.86,9.19,09-10-2020
LONP1T3OZ9BVYBN,CUS0Q7QK9YEFA6D,38896.96,4.0,08-02-2019
LONOYD6NPH1W42K,CUSV5149OOX9054,37553.24,5.8,17-11-2019
LONTY898D8T7BWV,CUSONFO9CVF5DFM,14222.54,19.13,01-11-2019
LON7W93T8N7M9DL,CUSLOZBPGKMOAGJ,5032.88,11.98,27-10-2025
LONKO4TJB9N0FYX,CUSF5OXNO40Y975,9557.9,18.95,27-10-2023
LONT0FP1PDI56LB,CUSQ7NDLOHP67CT,20673.32,9.02,27-09-2021
LONULGA9V79ON9P,CUSSQZ7ZU4NVAWB,11767.55,14.31,16-02-2022
LONQMDDMBOJAM6T,CUS306ZC9OIWCC4,32215.53,11.27,22-10-2022
LON3W6MZPBIGMY5,CUSPI711XRPDRBZ,42262.09,5.25,12-09-2025
LONNEVUG70LL6SN,CUSAKMJ3K7GEPZ3,43029.81,9.81,26-11-2020
LONQQTAX3O85AVX,CUS3NBNFF2DA42L,19340.23,14.16,12-02-2020
LONREAD8FXYMDYQ,CUSCBW72AKAFQMP,31427.33,7.99,18-01-2019
LONOO8KUB09W4JO,CUSICMU75XI6AVL,37201.14,9.4,13-04-2025
LONMJ4IBU9MUAGU,CUSE4TQNVWAT1L2,31972.49,7.13,08-07-2021
LON2Q85S37RM0VV,CUSG65X8LMG04FQ,5241.28,6.8,04-09-2025
LONZWY14UZEOM2I,CUS116PHZGAX99S,500,8.45,16-04-2020
LONZ9TP2LRKQ38C,CUSYJBYPIYA2TEY,18320.03,9.09,05-02-2025
LONEHLB8EB9KD9Q,CUS5A1UM1ZTDUYA,24878.74,11.01,22-08-2020
LON4N7SGZXCKQQ6,CUSZ8403T55CBCF,70309.28,5.86,21-10-2020
LON73VVTPTASRMC,CUS9CSG80WMYJO0,13138.43,16.94,05-04-2025
LON996BPJ3HS8P8,CUSXE2FAZ0HX573,57407.78,4.04,01-09-2020
LONEWXIY3A0RB0M,CUSXY6WKP2CJ8VB,71414.56,4.65,08-11-2022
LONC6UI8B78XU9N,CUSNIJXGWBZ5GPN,28999.0,5.4,12-04-2021
LONB9LEPYZL90A5,CUSRG61UJC6D7ZK,32892.87,7.79,03-08-2022
LONUI0I521JYCP2,CUSO2N8YDQFLFDJ,11383.69,17.25,28-12-2020
LONO2SN16L8P5V0,CUSC3VR0R07KTGJ,22870.1,5.47,24-11-2022
LON8IJBGCKFCBXW,CUS5LF6N1ZM5BH4,500,7.18,15-02-2021
LONLLP5ZLN2FLS7,CUSUZNA6PYM5H13,8653.56,9.8,21-04-2022
LONS3DGC6TVTEMS,CUSODZ3YME981CY,53560.46,3.4,14-01-2025
LON08RCB7AE828H,CUSHO55UWMP04RA,18936.99,7.83,28-10-2022
LONNRZHCQZ55MZZ,CUSNE2BMW2VPLSD,43367.67,11.47,23-06-2022
LON82DQPCA1NMVG,CUS7CQGOTYHGAZH,46913.26,4.82,26-05-2022
LONRPTGRO87A2SE,CUSU1M5QZZMKQS7,16127.14,13.37,06-01-2024
LONHLO1F4V0JGL9,CUSJ50L1PI4OBM3,29635.54,5.41,07-11-2019
LON7VKKOZ5ZPRTF,CUSPHD82FTYPI7D,7475.48,10.62,19-09-2021
LONFJ9C8YFMZYL7,CUS5H5SMCR17N0W,27638.82,10.94,19-02-2019
LONCIVQJGCMB5C3,CUSX2UNNCL6VBR0,15546.13,9.15,01-07-2020
LONAWBEA016Q7SN,CUSTJF050CFT2WT,500,11.05,26-10-2021
LON8JHP92ESYGOF,CUS4V7SKP9BPZA1,46875.43,10.68,27-05-2022
LONYEXQSD8T359H,CUSF0L6CB480WJO,23590.52,7.31,05-11-2019
LONL35LG0L6XBHI,CUS1NIBQO1DO6F4,40325.81,11.2,18-11-2025
LONKYD5R8ZTE2QJ,CUSYPINZG9YEYD2,994.94,6.54,23-05-2022
LONJJVMI0F2K7ZQ,CUSJ8P6Q9MC63DT,24108.97,9.69,28-05-2020
LON363K97B76ZT7,CUSO502EPPHCDC9,68612.4,2.79,08-01-2025
LONVAY15T67UUPK,CUSFIFWU7C8XULS,53301.65,3.3,23-11-2021
LONXBTL63TOCXBU,CUSTSG4NYACYOBN,8679.97,14.3,23-01-2024
LONZFFYLFD08XZD,CUS5GC64QO5XW16,70357.93,2.67,08-11-2022
LONSGSO9BD7UD7I,CUS769ZDQ8Q01BU,21469.18,5.74,02-01-2019
LONQ8AK40QIFAZI,CUSDRJYHE0K8ISO,19929.46,12.4,12-12-2020
LON5LPKN0Q0SSFN,CUSVDWDV5AXI7C6,500,14.82,12-05-2025
LONDVU3EEWPQUTN,CUS7HDRQJOQ8NOQ,13583.83,13.68,10-12-2019
LONVX2EYJ1IL5EA,CUS6IFRKZMX6YZO,15349.15,6.05,10-01-2022
LON0GJHH7QLBYU7,CUSQOZ6VMBMYRC6,37977.84,11.61,02-09-2025
LON1DQWQCL1GG9L,CUSDCORZOGL8ZN4,28043.35,5.94,09-01-2023
LONBAEB4DTI88WA,CUS8PK9PLWJTNOY,25214.85,2.85,09-01-2020
LON32EQ7EWQCBEA,CUSSN9T2PG6VKZ7,37973.51,2.87,21-01-2025
LONUJMTVAIPK0TQ,CUSLA9NYITLN8D3,20504.63,8.73,27-05-2022
LON6GBK1NLVVDS7,CUS1S6V40W3DE6L,39107.73,5.91,25-01-2024
LONQ3MA19W6DXWN,CUSBX1EYN7S8P34,8616.71,11.87,24-01-2025
LONH1MFQ00BDR2R,CUSEXAZR5EXU6JT,14549.97,9.18,27-11-2024
LONBU81GZUDC49Q,CUSUX3STTRH0PJZ,27749.31,12.93,27-10-2022
LONUWSELBEWQMCP,CUSIS7ZQNZ7HJA3,500,8.12,04-03-2019
LON6OS6M5W3GDQ5,CUSWPA7TFUD9VXZ,24903.44,10.55,25-11-2021
LONAJ6JQAERU3SB,CUS20CC4MS9C47P,10383.51,6.34,17-11-2019
LONJB6U6EBLEEA4,CUSV3ETUOE37D1S,9496.82,13.97,04-03-2022
LONSA5AMC23DJ3D,CUSYL65MG9MB4JS,44434.0,5.24,04-10-2025
LONNPXKX3C26NG4,CUSGRE58Y6EH24T,45156.79,2.1,07-09-2020
LONDCKMD2WT5J7E,CUSWPE9VAEDU250,8156.21,10.06,04-03-2025
LONRDEMD0LQ9NBJ,CUSU5RQ5OFDLKG5,8862.18,4.87,14-01-2023
LONWYYJB56XI78O,CUSFJ0RGFNRSDT5,20357.11,7.24,19-12-2019
LONIRJLJ3YKCXOC,CUSH1QCT5IGZCU3,6817.67,9.53,23-01-2020
LONPLS3DS1BE2HZ,CUSY012SQF4BZUP,50146.06,6.06,14-11-2024
LONCVJEHK8ZV4IF,CUSDT0SKPCBTA7K,500,14.92,05-04-2020
LONB01QI1S275P5,CUSRI0GKJ7FN7TL,18701.48,9.84,17-07-2023
LOND0TOGPH8YSXO,CUSVYE7HG6JLMI5,12528.44,13.84,13-01-2023
LONNT4ZRPA9K54B,CUSGHWSF53P76OL,25646.45,12.33,15-12-2022
LONQDKO776UMF6F,CUSSXEG09TLYF7N,24208.8,10.29,28-09-2020
LON6MB3JW3ELGFY,CUSVWLKBNG1M3C7,38177.81,8.55,23-10-2024
LON005AVZWGS08E,CUSZSZZTRLX6RTY,41090.43,9.24,12-10-2020
LON42EBWU7JGRAQ,CUSAATZMLCXJFXU,57194.9,7.01,11-12-2023
LONX1E70CPNVV64,CUSKT2DC87QRF6U,15281.19,8.38,16-08-2024
LONK74VCR88HGVC,CUSG7N94RO63PDA,18917.39,6.93,25-02-2025
LONP0AJGV7MJVW1,CUSCDXE34JYY5G2,36498.75,5.72,09-01-2025
LONFAY46TELMXQ0,CUS637PGUQ6K43G,43288.22,6.87,06-06-2025
LONUG2JZV9ND0OR,CUSZWXYIZUFO1C5,9354.34,8.02,08-10-2023
LONC0TZUFJNKCJS,CUSM1WS6HXZXYZI,2126.13,15.03,16-10-2023
LONRB1VO6MVRIT2,CUSEMLY7V9F4TYL,19920.68,14.81,03-01-2019
LON9CCI6Y3T7E3Z,CUSTA53NYE8RXLW,26837.21,4.27,26-01-2019
LONEI07IA8HS66T,CUSW9TN0TOVFT6T,24389.71,8.52,04-01-2020
LONXVGPR497HJJA,CUS9MGYMAF8TA3R,18754.76,5.29,21-02-2021
LON3WJ1S6FU7Z8O,CUSY0PNK9VZTEWR,38880.91,14.02,12-11-2024
LONPOGT4LQDS2DM,CUS7Z7YTI468BFF,31149.29,8.71,05-03-2019
LONIFQ7STSIHG9W,CUSV3VO5ICIWOCL,6058.73,13.47,01-12-2024
LONPAXJZAFCJQFH,CUSZ637B8YYL7A5,20481.31,8.29,16-04-2019
LON1VODLBE7APLT,CUSZWYZHFCQS14K,3052.54,17.62,19-12-2025
LONCXY2UD7X1KJG,CUS8UWWQPLFKUDK,28808.7,7.31,27-10-2025
LON2OCSOJNY4AES,CUSZEEXJU5TL09C,62919.49,4.5,09-11-2023
LON32MO1D6T97PN,CUSBAFL39S6TWG7,26577.02,9.6,09-12-2025
LON87GAL9M6Z6JZ,CUS5DTJJBCSOCH7,45201.62,2.94,03-09-2022
LONLJ680CIN2WBX,CUSXU7PWJW28LM1,52043.74,9.51,24-04-2020
LON0EI3PDW60GC7,CUSC7J6RDPY2P5D,3376.72,17.9,22-11-2024
LONBZPIZLM956KK,CUS9A5S74O6EPEG,37983.18,4.67,28-01-2022
LONII3QTTLYZZAF,CUS8TOM60I9QW5U,60181.97,5.02,12-06-2019
LONE44EF5B1SJBG,CUSIUL07WYYDF4Y,500,13.61,02-05-2022
LON21YBEILRWEUY,CUSW5NUXK9HBI3B,35944.64,10.88,19-11-2024
LONWO729SANOESS,CUSVR4IM5H10AGO,13635.15,9.47,09-01-2025
LONBEI9KMT8624D,CUSTP92ZSOU8P89,34925.63,6.42,15-07-2022
LONMYA8LWXULSLO,CUSTL66HATKKLA3,38553.33,8.19,16-01-2019
LON5YLL6LIKT47C,CUS5BDA006Y2VQW,9316.22,15.14,16-01-2019
LONRI22FBSMOWN6,CUSR3SNNB2JEAZO,31362.76,4.39,22-01-2025
LON3LB130NWWMEI,CUSIGMPURIHXGKW,500,9.43,18-12-2021
LONPE9NWV8HAXDI,CUSUOEU3UGPBZQ7,36686.37,7.05,14-01-2024
LONJFJ7DL79G4LI,CUS2OCZ0V6KXA6A,500,10.73,07-07-2023
LON35VPA8SEW23M,CUSXS5IRE5SDJ5P,71408.46,4.62,11-10-2020
LONB3AN3PH7N6GI,CUS9GGZY3GRFRKZ,51660.27,5.26,03-01-2023
LONPP297N1LMDK6,CUSSZNFQRA676EQ,29164.4,3.91,27-06-2025
LONR1HMATEO9B8A,CUS083E0J44ZLHY,29223.74,12.22,02-08-2023
LONLWG3EG7AHPAZ,CUS2EDM4EFHANH6,500,3.28,07-08-2025
LON1N18RWIOGNVH,CUSDK8G85XCZDSE,16024.41,13.63,12-12-2024
LONTODOIHDXUMJJ,CUSI2PA03PWBZ71,46852.84,8.77,24-10-2023
LONP5TMDCJFSQ3B,CUSZS98EHI3V10D,16925.05,8.57,07-08-2024
LONKAM43PTN4EN3,CUSLG20UHSO0MXF,13629.1,6.54,28-12-2021
LONR3A3E5FBE93T,CUSXTAWKXV5ZDDA,22336.07,10.41,23-06-2019
LONOHSPCDFHZ96K,CUS4JU2K1BW4W66,78484.03,6.42,27-11-2023
LONKA6WYFPE1136,CUSSZ0YDGFJGJJ3,18201.82,8.28,21-07-2021
LOND1MBJTDTCENS,CUS559YKZ2Z5X1J,59423.22,4.02,17-06-2023
LONMAVZV0878OUA,CUS6WTYCJU3AXSS,39995.49,7.41,05-10-2020
LON0A0TAYXA3OGG,CUSLC5IIICAJTGT,500,4.08,22-03-2024
LONLE92W6JBHVQJ,CUS05BM2KK5QVAY,24646.98,12.7,25-09-2020
LONPE26GHUCSFEB,CUSYX4VEOGDESPX,6895.24,8.83,16-10-2024
LONDR9PXVE4E7F5,CUSUQ9WZUUFML00,33569.06,6.61,24-03-2019
LONFIG2AFRE3OVS,CUSRQCS8GNEDOHV,19001.07,4.95,01-03-2019
LON42HWSC1FIJGO,CUS18M6PQV24S9C,500,9.16,14-04-2025
LONEGKGDRU9ZDL0,CUSQCEBDC5R7O95,45617.66,11.93,24-01-2025
LONVVH6RG19GHZE,CUSC5Y2BAQMRPOQ,36272.86,8.96,20-01-2020
LONPCXCTO8X44GT,CUSHYYI5JQ2926R,25365.57,8.63,08-07-2023
LONSHQT3LB54QI7,CUS798OO0KONY9B,38718.25,2.98,25-02-2020
LONJ2A4ZR81UHLK,CUSR6OWEUSAHTBV,66150.74,1.68,19-03-2024
LON3R8EHJEGV8FU,CUS029ZLRG6ZTI5,34025.29,3.31,15-09-2019
LON4MYDFK4CWP7X,CUSTV8BYLMNP55U,39091.34,6.49,26-01-2021
LON8QTKZCJ55YZS,CUSG315IN3YJROS,7208.37,12.93,03-01-2022
LONH60K55LJ5KCI,CUS69CZTP0EUQA0,59815.8,5.75,19-10-2024
LONNZQ8V039Q3J1,CUS1YJ2XHX0SYZ8,14882.0,8.75,24-11-2024
LONNH88N73KYDDD,CUSCOZA8IF8STGE,33830.65,10.2,24-09-2023
LON6W8OS8XGZVOD,CUSE20Q3D5DEXWJ,39399.53,4.24,01-01-2025
LONU9IYU6KI5SA4,CUSAZORWK59Z8OE,5192.53,12.47,07-01-2019
LONLJ8UT6TH15KF,CUSU0M09IVD6MSH,693.03,10.03,17-05-2019
LONRG4ZP0XN6OFG,CUSQCKJY2VPSLLP,46088.81,12.34,09-08-2024
LONKX178H6T3URM,CUS68J086QCPCZA,20124.49,8.48,27-01-2024
LONP3RIXAH8A8V2,CUSH6SRH97Z2NTF,45955.62,2.46,01-12-2021
LONL8QW7AI3WZCQ,CUS2LXOOPRBD5OG,26811.17,7.83,27-09-2020
LONSOY8EAAIT5A4,CUSE9N470U32ZUE,13455.72,4.26,26-01-2023
LONFW1QJ6CGBJ53,CUSHU67U5THLG0L,14617.58,7.58,14-10-2023
LONW3LPHO8WXVTH,CUS5VYR7AYSUAK7,32193.36,8.42,24-07-2019
LONVBDBEY62EIFS,CUSPDU51HC90B28,8700.68,11.59,18-01-2025
LONI7CZ7WB91M0E,CUSA1J3MWQFUPZ8,14258.53,7.55,28-11-2023
LON3C6WNT8QLY7K,CUS21JL1S0WFQ9A,32950.06,11.2,25-07-2024
LONKVEWMDJSEHRO,CUSY1CMUP8XQCRC,13055.72,9.37,21-10-2025
LONJ5O5SG42RPWI,CUSD0EPD7SWL3CO,31192.2,6.65,22-05-2025
LON87OKDVQELLBK,CUS7HTT39RETODM,33578.06,6.94,16-07-2022
LONYH2SZCYFBO6J,CUSQQKA1LSE9GT9,71065.24,5.72,14-03-2024
LONUE2DPYQWEWLN,CUSCDBQZ69ZT9KO,41419.96,4.04,20-02-2024
LONQG0IKOEA3A98,CUSDOCUW8DL2K7Q,29825.13,7.16,14-08-2021
LON03KBWA4MO2SC,CUS9618RRVLXFEU,1415.65,15.06,17-03-2022
LONIA05BH2VE3CQ,CUSKM2DX6SI1TZU,25195.47,10.27,25-12-2021
LONLRVD3P5RR8ZF,CUSLFW9U50182Y5,27872.9,4.71,27-12-2020
LONZ0AGD6MKQF6R,CUS3FCR5V730KF8,34428.91,8.1,27-10-2023
LONQTEM1Y6CY8QE,CUSXIKLP6UFI6MO,50778.7,4.71,11-11-2025
LONXA03MN9WCDMY,CUS2RUZ3J2LHN1Y,17191.15,12.86,23-03-2022
LONWLAGAGHEX45Y,CUS11UGVBWUASTO,65062.09,10.42,11-11-2020
LON7C0XA81QYB38,CUS5TA80VXD3LDN,24731.66,10.27,03-11-2024
LON6XBM73YKMJ4E,CUS17KVSW8R93SP,32363.09,5.6,07-10-2020
LON962EH308T1A9,CUSWQWB6FC8V2YX,39863.93,4.43,16-11-2024
LONSC1PWJQ925T0,CUSC7EZRX1JA0DC,14546.24,12.76,07-10-2019
LONJSNN0PA1M345,CUSQWP2EO65D7YV,3250.43,9.7,28-07-2021
LONYKRDNWFJ4M7M,CUSWK2BNJD9BJKS,10329.26,17.15,06-06-2020
LON8RF8C18GCHR7,CUS3EDIY0HL1DE6,41582.68,11.48,21-09-2023
LONEJWYOUWZHSF4,CUS2THZMFZEGKJZ,14119.41,9.07,01-04-2024
LON3GSHVEWZ4OD8,CUSEVBEI78HPNVD,9563.2,8.94,28-08-2023
LON76XNZK9B5OGK,CUSJ4ZE4QG1K5FS,53030.81,3.6,14-05-2020
LON18L3X10D28CA,CUSPKW3OUP0WNO7,42014.29,5.74,01-03-2023
LOND46VZ97THNOM,CUSR8VOESPSYS87,48428.4,12.48,24-09-2023
LON91AQRDJ2FI4X,CUSFR898Y5T620J,18738.07,4.6,18-01-2022
LONFGOWY84OF4H2,CUS75S817MPF03U,72039.67,6.4,03-10-2024
LONR9KS569MYNJ2,CUSU3C8X4YUXF4G,24830.22,13.47,06-11-2021
LON2MV2EQYR0T0S,CUS8LY5W3RQ6DG3,13011.02,4.39,23-07-2024
LONY3CWAPXCY1GH,CUS6ISIEZ0JGNBM,72286.1,3.93,20-07-2023
LONUQY1N2XU957E,CUS775ZCBWFSNJI,23081.04,9.1,25-03-2019
LONVUIXG7LGBIW1,CUSNJ1DYJ5PMS2T,20367.28,5.83,19-11-2025
LON87E76SSD77LR,CUS27E6KLQTIKHJ,34302.52,10.5,07-10-2020
LONPW8WGOA9UVPT,CUSHPLY0E1ZPUFS,31258.6,5.62,11-11-2022
LON31LJ9WM51JIE,CUSW6KFD387P24D,43731.33,4.16,01-10-2019
LONFOUJ1ITMFB11,CUS7CEEOK4KO1XG,2058.06,15.75,26-01-2020
LONIGLUXY5JMWHR,CUSEPISHCUP5IGS,500,11.03,13-01-2023
